issue_year,jira_id,ips_title,technology,platform,jira_platform,ips_platform,ips_priority,deduced_issue_category,category_confidence,jira_exposure
2025,,"[Lenovo][Thinkpad-CN][ARL][AX211][E14gen7]  [Win11 24H2]The EUT has presented YB during longrun_AC-S0i3 with  LongRunATS_AOAC_v5.2(FR:1/15 tunits,1/3000 trails)",WiFi,Arrow Lake,,Arrow Lake,Low,YB/Lost,0.1316,4-Low
2025,,BSOD DRIVER_POWER_STATE_FAILURE(0x9F) encountered during Windows Update[1/4 tota,WiFi,Arrow Lake,,Arrow Lake,Medium,BSOD,0.6168,3-Medium
2025,CIE-9162,[Lenovo-Ideapad][Y9 GenX][ARL][24H2][Killer4][C18] Prioritization Engine - Applications Tab still allows you to use Priority 0,Other,Arrow Lake-Hx,Arrow Lake-Hx,,,Connectivity,0.1099,2-High
2025,,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]Registry keys left over after ICPS uninstallation,Other,Lunar Lake,,Lunar Lake,Medium,ICPS,0.1969,3-Medium
2025,,[Lenovo][Aladdin][MP][BE201]Bluetooth earphone volume resets to 100% after reconnection. [2/2 machines; 6/6 errors],BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.1991,2-High
2025,,"[Lenovo Thinkbook/Consumer][Wistron][PTL][BE213][TB_1416_Gen9]WLAN driver: 24.0.0.1 has YB after installation.(FR:2/2units, 6/6times)",WiFi,Panther Lake,,Panther Lake,High,YB/Lost,0.1329,2-High
2025,WIFI-769091,[Lenovo][Compal][ldeaPad 5 2-in-1 IPH11][BE213][FVT1]System no sound form BT earbuds and device manager show Intel(R) Bluetooth PCI,WiFi,Panther Lake,Panther Lake,Panther Lake,Critical,Connectivity,0.1481,1-Critical
2025,,[Lenovo][Compal][ldeaPad 5 2-in-1 IPH11][BE213][FVT1]System no sound form BT earbuds and device manager show Intel(R) Bluetooth PCI,WiFi,Panther Lake,,Panther Lake,Critical,Connectivity,0.1481,1-Critical
2025,,[lenovo_ptl_mario]BE211 BT YB code 31 during sleep resume test,BT,Panther Lake,,Panther Lake,Medium,YB/Lost,0.2119,3-Medium
2025,,[Lenovo-Ideapad][YOGA9P 16][PTL][25H2] BT headset no sound,BT,Panther Lake,,Panther Lake,High,Connectivity,0.2987,2-High
2025,,"[Lenovo][Poseidon][FVT][PTL/BE211][25H2] The media player show error(0x888900F) when connecting another brand headset(Samsung/Sony) after having already connected a TWS headset.(F/R:2/2units,2/8cycles).",BT,Panther Lake,,Panther Lake,High,Connectivity,0.2139,2-High
2025,,"[Lenovo ldeaPad/Consumer][LCFC][PTL 4Xe][BE211][Teide]BT headset change to Connected mic, audio from ""connect"" takes long time when unit resume from S4,(FR:1/2units,1/14cycles",BT,Panther Lake,,Panther Lake,High,Connectivity,0.2069,2-High
2025,CIE-9207,[Lenovo][ICPS] Theme of Wifi Credential Prompter is not follow ICPS theme setting,Other,Agnostic,Agnostic,,,ICPS,0.256,2-High
2025,,[Lenovo][Poseidon][FVT][PTL/BE211][25H2] BT headset no output after S4 resume,BT,Panther Lake,,Panther Lake,High,Connectivity,0.2644,2-High
2025,,[Lenovo/Commercial][Wistron][MTL][AX211][Fenrir3] connectivity issue at Shibuya,WiFi,Meteor Lake,,Meteor Lake,High,Connectivity,0.1511,2-High
2025,,"[Lenovo][Compal][PTL][BE211_1216][Yoga_Slim 7 14IPH11]Batterylife_Battery Leackage_Unit show blue screen(Stop code: DRICER_POWER_START. (F/R: 1/3units,1/3cycles)",WiFi,Panther Lake,,Panther Lake,High,Connectivity,0.1104,2-High
2025,CIE-9238,[Lenovo][PantherLake][BE211][25H2][100%][ICPS5.0]High ICPS power consumption in Teams 3*3 test scenario,Other,Panther Lake,Panther Lake,Panther Lake,High,ICPS,0.1281,2-High
2025,,[Lenovo-Ideapad][YOGA9P 16][PTL][25H2] BT YB with MS stress,BT,Lunar Lake,,Lunar Lake,High,YB/Lost,0.1671,2-High
2025,,[Lenovo][Huaqin][C711_1416][PTL][Win11_25H2][SIT]Event log show ID:5055 during MS stress(F/R: 3/20 UUTs 5/6000 Cycles),WiFi,Panther Lake,,Panther Lake,High,YB/Lost,0.1365,2-High
2025,WIFI-778110,[Lenovo][Huaqin][PTL][BE213][S511_14_16]BT YB due to wifi assert 0x4444,WiFi,Panther Lake,Panther Lake,Panther Lake,High,YB/Lost,0.1579,2-High
2025,,"[Lenovo][Poseidon][FVT][PTL/BE211][25H2] Unit auto disconnects from the network and bluetooth show yellowbang when idle.(FR:1/2units,5/10cycles)",WiFi,Panther Lake,,Panther Lake,High,Connectivity,0.1492,2-High
2025,,"[Lenovo ThinkPad China/Commercial][LCFC][PTL 4Xe][BE213][X14]The BT driver cannot be uninstalled from the driver details page in Device Management, FR: 4/4Units, 8/8cycles.",BT,Panther Lake,,Panther Lake,High,Connectivity,0.2158,2-High
2025,CIE-9236,[Lenovo][PantherLake][BE211][25H2][100%][ICPS5.0]ICPS memory usage cant meet Lenovo preload app spec,Other,Panther Lake,Panther Lake,Panther Lake,High,ICPS,0.1573,2-High
2025,,"[Lenovo][Thinkpad-JP][LNL][BE201][T14GEN6][Win11 25H2]:Test auto stop and server show error massage when do wlan stress test by iperf3(2/2 units, 4/4 trials)",WiFi,Lunar Lake,,Lunar Lake,High,YB/Lost,0.1207,2-High
2025,,"[Lenovo][Thinkpad-JP][LNL][BE201][X9-14GEN1] [Win11 25H2]BSOD 0x7E W/ dumple file occur stop perf3_test_too and Restart.(FR:3/3 units,4/9 trials)",WiFi,Lunar Lake,,Lunar Lake,High,BSOD,0.2192,2-High
2025,,[Lenovo][PantherLake][BE211][25H2][100%][ICPS5.0]Bluetooth device cant be disconnected with ICPS installed,Other,Panther Lake,,Panther Lake,High,ICPS,0.1883,2-High
2025,CIE-9310,[Lenovo][PantherLake][BE211][25H2][100%][ICPS5.0]ICPS UI compatibility issues in dark mode/light mode,Other,Panther Lake,Panther Lake,Panther Lake,Medium,ICPS,0.1709,3-Medium
2025,CIE-9466,"[Lenovo][PantherLake][BE211][25H2][1%][ICPS5.0]Application error with Event ID 1000 ""IDBWM.exe"" found in long run test",Other,Panther Lake,Panther Lake,Panther Lake,Medium,YB/Lost,0.1023,3-Medium
2025,,"[Lenovo][Compal][Intel IPH][BE211][Sapu Yoga Slim 7 14IPH]  Stress-MS, BE211 320MHZ caused SW&HW drips(SW:2%/HW:2%) not meet SPEC(90%).",WiFi,Panther Lake,,Panther Lake,Medium,Power Consumption,0.5227,3-Medium
2025,,[Lenovo Thinkpad/LCFC][Daisy_ARL/ARL/FmP][USB] There are some Kernel-PNP events with event ID 1040 showing Bluetooth devices USB\VID_8087&PID_0037\5&1c9dc956&0&10. A platform-level device reset has been requested.,BT,Arrow Lake-H,,Arrow Lake-H,High,Connectivity,0.1223,2-High
2025,CIE-9376,[ICPS] Higher power adder and frequent ICPS activities when Wifi is turned off,Other,Agnostic,Agnostic,,,ICPS,0.2787,2-High
2025,,"[Lenovo][Compal][PTL][BE211_1216][Yoga_Slim 7 14IPH11]Stress-MS,System show Bluetooth related device lost and Intel(R) Dual Bluetooth(R) PCI Enumerator yellow bang in device manager.(F/R: 1/20u,1/2500c)",BT,Panther Lake,,Panther Lake,High,YB/Lost,0.2764,2-High
2025,CIE-9381,[Lenovo][LunarLake][BE201][24H2][100%][ICPS5.0]Sensitive Cleartext string Transmitted via IPC reported on IntelConnect.exe,Other,Lunar Lake,Lunar Lake,Lunar Lake,High,Connectivity,0.1132,2-High
2025,,"[Lenovo][Poseidon][FVT][PTL/BE211][25H2] Manually disconnect LE Audio headset, but it will auto reconnect",BT,Panther Lake,,Panther Lake,High,Connectivity,0.2338,2-High
2025,,[Lenovo][Zhaoyang X7-16IAH][ARL/BE201][24H2]WiFi disconnected at DC mode,BT,Arrow Lake-H,,Arrow Lake-H,High,Connectivity,0.1613,2-High
2025,,"[Lenovo][Compal][PTL][BE211_1216][Yoga_Slim 7 14IPH11]Stress-MS,System show Bluetooth related device lost and Intel(R) Dual Bluetooth(R) PCI Enumerator yellow bang in device manager.(F/R: 1/20u,1/2500c)",WiFi,Panther Lake,,Panther Lake,High,YB/Lost,0.2664,2-High
2025,,"[Lenovo][Poseidon][FVT][PTL/BE211][25H2]The units show BSOD(stop code:DRIVER_POWER_STATE_FALURE, bug check ID:0x9f) after restart.(F/R:1/2units, 1/6cycles).",BT,Panther Lake,,Panther Lake,High,BSOD,0.2099,2-High
2025,,[Lenovo][Wistron][PTL][BE213][TB1416G9_PTL]BT test fail when using BIOS tool  23.160.0.0,BT,Panther Lake,,Panther Lake,High,Connectivity,0.1438,2-High
2025,BT-403781,[Lenovo][Poseidon][FVT][PTL/BE211][25H2]0x9F BSOD(ibtpci.sys) occurred during test.(F/R: No additional failures observed since the initial 2 BSODs),BT,Panther Lake,Panther Lake,,,BSOD,0.2505,2-High
2025,,DRTU  23.165.0.4,Other,Panther Lake,,Panther Lake,High,Connectivity,0.1044,2-High
2025,WIFI-779641,[Lenovo-Ideapad][YOGA9P 16][0x20104009/508][PTL][25H2]0x508 when iperf traffic and 0x4009 if disable/enable wlan.,WiFi,Panther Lake,Panther Lake,,,Connectivity,0.1152,1-Critical
2025,,[Lenovo ThinkPad/Commercial][Lenovo][ARL][BE201][L13 Abby1] PPAG/WDGS Impliment,WiFi,Arrow Lake,,Arrow Lake,Medium,Connectivity,0.096,3-Medium
2025,,[lenovo/DT BU][In-house][[RPL-R-Tiny10][BE200][M90q5]Intel BE200 WIFIBE 6GSSID WPA3(PS:BE 5G/2.4GSSID ),WiFi,Rocket Lake,,Rocket Lake,High,Connectivity,0.1039,2-High
2025,,"[Lenovo-DT][Huaqin][Yoga9][PTL] When the phone is connected to the computer via wireless mode, using the PC mouse to operate the phone experiences lag.(FR: 2/2 unit , 10/10cycles)",WiFi,Panther Lake,,Panther Lake,High,Connectivity,0.1383,2-High
2025,BT-405968,"[Matterhorn2_LNL][Mobile][GMC1][Win11 25H2] The""2 channel, 16bit, 32000Hz"" cannot display completely  in the settings->Sound->Properties.(FR:2/2units,4/4 trials)",BT,Arrow Lake,Arrow Lake,Lunar Lake,High,Connectivity,0.2065,2-High
2025,,"[Lenovo-DT][Huaqin][Yoga9][PTL] [PTL_Yoga32_SDV_Win11_SA][PTL_Yoga32_SDV_Win11_SA]When a computer connects to another computer via wireless display mode, playing videos may result in audio and video lag issues.FR: 2/2 unit , 10/10cycles)",WiFi,Panther Lake,,Panther Lake,High,Connectivity,0.1308,2-High
2025,,"[Lenovo][Poseidon][FVT][PTL/BE211][25H2]The result show fail when running Stress-WiFi Ping (S4) test.(F/R:11/40units,13/4000cycles)",WiFi,Panther Lake,,Panther Lake,High,Connectivity,0.1191,2-High
2025,,[Lenovo][Kailash][PTL/BE211][25H2]BSOD caused by bluetooth 0X9F,BT,Panther Lake,,Panther Lake,Medium,BSOD,0.2039,3-Medium
2025,,[Lenovo][Kailash][PTL/BE211][25H2]BSOD 0x139 caused by bluetooth,BT,Panther Lake,,Panther Lake,Medium,Connectivity,0.1958,3-Medium
2025,WIFI-781567,[Lenovo][Kailash][PTL/BE211][25H2]wifi disconnect when plugging ROG keyboard,WiFi,Panther Lake,Panther Lake,Panther Lake,High,Connectivity,0.131,1-Critical
2025,,[Lenovo ThinkPad][Avon/PTL/BE211][PCI][25H2] BT Lost Device Issue on Modern Standby,Other,Panther Lake,,Panther Lake,High,Connectivity,0.1467,2-High
2025,,KUN_LNL_add country code use 24.0.2.1bios_tool check return fail for BE200.,WiFi,Lunar Lake,,Lunar Lake,High,BSOD,0.0902,2-High
2025,,[Lenovo ThinkPad China][LCFC][MTL][KunLun1.0 Intel_MTL][25H2][SIT][AX211/AX203]Inter BT device show YB with error code38 during running Mike-II S4 manual resume test. (F/R: 3/8Units),BT,Meteor Lake,,Meteor Lake,High,YB/Lost,0.2115,2-High
2025,BT-407345,[Lenovo ThinkPad][Avon/PTL/BE211][PCI][25H2] BT Lost Device Issue on Modern Standby,BT,Panther Lake,Panther Lake,Panther Lake,High,Connectivity,0.1912,2-High
2025,,[lenovo_ptl_mario] BE211 cannot connect to hotspot after remote turn on with BT,WiFi,Panther Lake,,Panther Lake,Medium,Connectivity,0.1182,3-Medium
2025,,BE200_LNL_Use UEFI_3.4.00.25432G BIOS_WiFi_manager not found WiFiSSID,WiFi,Lunar Lake,,Lunar Lake,High,P2P,0.1207,2-High
2025,,"[Lenovo][Huaqin][TB_1416+_Gen8][PTL][Win11_25H2][SIT]  The UUT show event ID 17/5055 errors when coldboot test .(F/R 2/20 UUTs, 2/6000Cycles)",WiFi,Panther Lake,,Panther Lake,Medium,Performance,0.1131,3-Medium
2025,,"[Lenovo][Poseidon][FVT][PTL/BE211][25H2] The RerunCS test result show Fail (device lost: Intel(R) Wireless Dual Bluetooth(R)) and the Device Manager show yellow bang (Intel(R) Dual Bluetooth(R) PCI Enumerator) when running Stress-MS.(F/R:1/40units,75/4885",BT,Panther Lake,,Panther Lake,Medium,YB/Lost,0.2107,3-Medium
2025,,"[NEC][LCFC][Citron3_VP][25H2][ICPS]ID0(Child process [10672 - IDBWM.exe] finished with 255) and ID7034(Intel Dynamic Bandwidth Management Service) shows up while running FSU long run test.[FR: 4/250,1.6%][1/1 Units]",Other,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,High,ICPS,0.1621,2-High
2025,,"[Lenovo][Compal][ldeaPad 5 2-in-1 IPH11][BE213@2230/160Mhz][FVT1 Wi-Fi 7 BE213 enter modern standby show  SW/HW drips ""65%""(\_SB.PC00.CNVW\\_SB.PC00.RP04.PXSX)",WiFi,Panther Lake,,Panther Lake,Medium,Power Consumption,0.3869,3-Medium
2025,,[Lenovo][Compal][ThinkCentre X AIO][PTL][BE211]Disconnected the wifi during use.,WiFi,Panther Lake,,Panther Lake,High,P2P,0.1161,2-High
2025,,[Lenovo][Huaqin][C711_1416][PTL][Win11_25H2][SIT]WLAN YB(Code 10)/BT Lost with EB4 drives during CB stress(Error ID5001/5010)(F/R: 1/14 UUTs 1/4200 Cycles),WiFi,Panther Lake,,Panther Lake,High,YB/Lost,0.2269,2-High
2025,WIFI-786669,[Lenovo-Ideapad][YOGA9P 16][0x20100508][PTL][25H2]WIFI reset (assert 0x508) when iperf Tx testing or transferring files.,WiFi,Panther Lake,Panther Lake,,,Connectivity,0.103,1-Critical
2025,BT-409162,[Lenovo ThinkPad][AVON/PTL/WhP][QS][S0ix][25H2] Intel(R) Wireless Dual Bluetooth(R) Device YB during Modern Standby - Recovery failure,BT,Panther Lake,Panther Lake,,,Connectivity,0.1745,2-High
2025,,"[NEC][LCFC][Citron3_VP][25H2][ICPS]ID0(Child process [10672 - IDBWM.exe] finished with 255) and ID7034(Intel Dynamic Bandwidth Management Service) shows up while running FSU long run test.[FR: 4/750,1.6%][1/1 Units]",Other,Raptor Lake Client Platforms,,Raptor Lake Client Platforms,High,ICPS,0.1621,2-High
2025,,"[Lenovo][Poseidon][FVT][PTL/BE211][25H2] The SW Drips is 0 and HW drips no value(Intel(R) Dual Bluetooth(R) PCI Enumerator(\_SB.PC00.BTPC)) after entering MS more than 10mins.(FR:1/2units,2/10cycles)",BT,Panther Lake,,Panther Lake,Medium,Power Consumption,0.1995,3-Medium
2025,,[Lenovo][Poseidon][FVT][PTL/BE211][25H2] BT headset can not adjust audio volume,BT,Panther Lake,,Panther Lake,High,Connectivity,0.3065,2-High
2025,,"[Lenovo][Poseidon][FVT][PTL/BE211][25H2]Connect one BT headset, but show two BT device at  quick setting",BT,Panther Lake,,Panther Lake,High,Connectivity,0.2099,2-High
2025,,"[Lenovo][Poseidon][FVT][PTL/BE211][25H2]Connect BT headset and play music, but audio output from system speaker,",BT,Panther Lake,,Panther Lake,High,Connectivity,0.2272,2-High
2025,,"[Lenovo ldeaPad][LCFC][ARL-HX[Thinkbook Pro Gen6][25H2][SIT][BE200]Stress_CB_The unit occur BOSD_0x9F W/ dump file(Point tointel wifi(Netwaw18))during Stress Coldboot Core Test(F/R:1/20units, 1/5946cycles)",WiFi,Arrow Lake-Hx,,Arrow Lake-Hx,High,BSOD,0.1221,2-High
2025,WIFI-791408,[LNV][Compal][PTL][BE211][IdeaPad Pro5 14IPH11]RSSI fail while connect to AP,WiFi,Panther Lake,Panther Lake,Panther Lake,High,Connectivity,0.1069,2-High
2025,,[Lenovo][Poseidon][FVT][PTL/BE211][25H2] Show Couldnt connect when BT off/on then click the BT headset,BT,Panther Lake,,Panther Lake,High,Connectivity,0.2558,2-High
2025,,[Lenovo][Poseidon][FVT][PTL/BE211][25H2] Can not play music after BT Off/On then reconnect BT headset,BT,Panther Lake,,Panther Lake,High,Connectivity,0.2507,2-High
2025,,[Lenovo][Kailash][PTL/BE211][25H2]Bluetooth cannot auto reconnect after warmboot,BT,Panther Lake,,Panther Lake,Medium,Connectivity,0.2192,3-Medium
2025,,[Lenovo][JP]can not uninstall Bluetooth driver from device manager,BT,Lunar Lake,,Lunar Lake,Low,Connectivity,0.2127,4-Low
2025,BT-410943,[Lenovo][Poseidon][FVT][PTL/BE211][25H2] Can not play music after BT Off/On then reconnect BT headset,BT,Panther Lake,Panther Lake,,,Connectivity,0.2507,2-High
2025,,KunLNL[E14GEN7]_Add_BE200_There is no sound output When connecting the Bluetooth headphones then play loca,BT,Lunar Lake,,Lunar Lake,Critical,Connectivity,0.211,1-Critical
2025,,(Copy Of 00988224) [Lenovo][Kailash][PTL/BE211][25H2]Bluetooth no audio after resume from ms,BT,Panther Lake,,Panther Lake,Medium,Connectivity,0.2133,3-Medium
2025,,"[Lenovo ldeaPad/Consumer][LCFC][PTL 4Xe][BE211@1216/320Mhz][HuaGuoShan A1]CGTT Double roasting test occurred BSOD_0X9F point to ibtpci, FR: 1/330Units, 1/10cycles",BT,Panther Lake,,Panther Lake,High,Connectivity,0.1752,2-High
2025,,"[Lenovo Thinkbook/Consumer][Wistron][PTL][BE213][TB_1416_Gen9]SIT, Win11 x64 25H2, Bluetooth LE Audio VSAP - Stereo Render with Mono Capture related items failed on HLK kit not detected, FR: 5/5",BT,Panther Lake,,Panther Lake,High,Connectivity,0.1891,2-High
2025,WIFI-798451,[Lenovo][Foxconn][Thinkstation P5 Falcon][FHF(SPR)][BE200][Win11 25H2][100%]WiFi change device setting due to STATUS_DEVICE_POWER_FAILURE(code:10) Yellow bang.,WiFi,Fishhawk Falls,Fishhawk Falls,Fishhawk Falls,Critical,YB/Lost,0.1387,2-High
2025,,[Lenovo-ThinkPad][Wistron][LB4LC6-3][PTL][IntelBE211] WIFI 6E country list,WiFi,Panther Lake,,Panther Lake,Low,Connectivity,0.1187,4-Low
2025,,"[Lenovo TB/Consumer][Wistron][PTL][BE213@2230/160Mhz][TB_1416_Gen9] H484 Stress WiFi MS_ SW drips  90%, HW drips 90%(Color orange, impact device:Intel Wi-Fi 7 BE213 160MHz)in sleep study report during WiFi MS auto stress test.(F/R:6/10units,6/700times)",WiFi,Panther Lake,,Panther Lake,High,Power Consumption,0.2045,2-High
2025,,"[Lenovo][Compal]PTL][BE211@2230/320Mhz][ideapad S5P]Unit cannot change volume by pressing F2/F3 after resume from S4/WB/CB with BT device connected(F/R:1/2units,4/8cycles)",BT,Panther Lake,,Panther Lake,High,Connectivity,0.1813,2-High
2025,,KunLNL[E14GEN7]_Add_BE200_bios_disableOFFLOAD_and than discover bluetooth headse,BT,Lunar Lake,,Lunar Lake,Critical,Connectivity,0.1902,1-Critical
2025,,[lenovo_ptl_peach]No sound after disconnect then connect BT earbuds,BT,Panther Lake,,Panther Lake,Medium,Connectivity,0.2609,3-Medium
2025,,[lenovo_arlh_daisy]BE201 50xx events showing in system event log,WiFi,Arrow Lake-H,,Arrow Lake-H,Medium,YB/Lost,0.1347,3-Medium
2025,,"[AVC][Lenovo][Yogamini][PTL][BE211@2230/320Mhz/B213@2230/160Mhz] Play music with BT Headset/Speaker no sound, and device show yellow bang.",BT,Panther Lake,,Panther Lake,High,Connectivity,0.2236,2-High
2025,BT-413766,[Lenovo][Kailash][PTL/BE211@1216/320Mhz][25H2]Bluetooth showed bsod 0xfc,BT,Panther Lake,Panther Lake,Panther Lake,Medium,Connectivity,0.195,2-High
2025,,[lenovo_ptl_peach]HLK test fail: OnOffStateControllableViaSoftware2,BT,Panther Lake,,Panther Lake,Medium,HLK,0.7156,3-Medium
2025,,"[Lenovo][Poseidon][FVT][PTL/BE211][25H2]The sound will delay about 10s switch from the first TWS headset to the second after connect the second other brand headset (Samsung/Sony).(F/R:2/2units,4/4cycles)",BT,Panther Lake,,Panther Lake,Medium,Connectivity,0.2118,3-Medium
2025,,[Lenovo][Thinkpad-CN][LNL][BE200@2230/320Mhz]KunLNL[E14GEN7]_Add_BE200_test_PLDR_fail,BT,Lunar Lake,,Lunar Lake,Critical,Connectivity,0.1998,1-Critical
2025,,[Lenovo_Thinkpad_China][Wistron][BlancCook3][Panther][BE211][Win11] Intel BE211 transmission speed low(2515~2873Mbps Expect:>2.88Gbps) with WIFI 7 after PM operations,WiFi,Panther Lake,,Panther Lake,High,Performance,0.1722,2-High
2025,,BE211 transmission speed low(2515~2873Mbps Expect:>2.88Gbps) with WIFI 7 after PM operations,WiFi,Panther Lake,,Panther Lake,High,Performance,0.243,2-High
2025,,[Lenovo ThinkPad/Commercial][LCFC][MTL][AX211][Thames/Mersey-1] Intermittent Disconnection on Wi-Fi during Remote Desktop Connection,WiFi,Meteor Lake,,Meteor Lake,High,Connectivity,0.1346,2-High
2025,WIFI-795954,[Lenovo-Ideapad][YOGA9P 16][PTL/BE211@1216/320Mhz][25H2] WIFI 5002 with stress MS test,WiFi,Panther Lake,Panther Lake,Panther Lake,High,Connectivity,0.1067,1-Critical
2025,CIE-9705,[ICPS][C19] Build configuration for Lenovo IdeaPad/ThinkPad and HP,Other,Agnostic,Agnostic,,,ICPS,0.2657,2-High
2025,WIFI-813463,"[Lenovo-DT][Wistron][ARL-S][BE200][M90t_PCB1] Connect the BE200 WIFI card to test the wireless mode. The test machine enters lecacy S3. On the server side, click WEB UI->remote control and the system will wake up automatically.",WiFi,Arrow Lake-S,Arrow Lake-S,Arrow Lake-S,Medium,P2P,0.1326,2-High
2025,,"[Lenovo ldeaPad/Consumer][LCFC][PTL/BE211@1216/320Mhz][HuaGuoShan]The audio file cannot be played with BT headset connected.FR: 1/2Units, 2/60Cycles",BT,Panther Lake,,Panther Lake,Medium,Connectivity,0.2782,3-Medium
2025,WIFI-795918,[Lenovo][Kailash][PTL/BE211@1216/320Mhz][25H2]wifi showed 5002/500528afwhen doing MS test,WiFi,Panther Lake,Panther Lake,Panther Lake,High,Connectivity,0.1065,1-Critical
2025,WIFI-796164,[Lenovo][Kailash][PTL/BE211@1216/320Mhz][25H2]wifi easy to disconnect when doing MS test,WiFi,Panther Lake,Panther Lake,Panther Lake,High,P2P,0.1138,2-High
2025,WIFI-797409,[Lenovo][Compal][Yoga AIO 27IPH11][PTL][BE213@2230/320Mhz]WiFi Linkspeed will fluctuate,WiFi,Panther Lake,Panther Lake,Panther Lake,High,Performance,0.133,4-Low
2025,WIFI-796742,[Lenovo-Ideapad][YOGA9P 16][PTL/BE211@1216/320Mhz][25H2] stress WB with security fail and reset soon,WiFi,Panther Lake,Panther Lake,Panther Lake,Medium,Connectivity,0.1236,2-High
2025,WOT-67921,[Lenovo][Nile][SIT1][PTL/BE211][25H2] Cannot connect to AP when using ANT tool,Other,Panther Lake,Panther Lake,Panther Lake,High,Connectivity,0.1229,2-High
2025,,[Lenovo][Poseidon][SIT][PTL/BE211@1216/320Mhz][25H2] BT Lost during MS runin test after SIT build(1/690units),BT,Panther Lake,,Panther Lake,Medium,Connectivity,0.1624,3-Medium
2025,,[Lenovo ldeaPad/Consumer][LCFC][WCL][Hanyang II A2][BE213@2230/160Mhz]The system will automatically wake up after entering S4. FR:100%,BT,Wildcat Lake,,Wildcat Lake,Critical,Connectivity,0.1656,1-Critical
2025,BT-415937,[Lenovo][Thinkpad-CN][LNL][BE200]KunLNL[E14GEN7] BT Recovery Failure After PLDR (Device Manager Err Code 54),BT,Lunar Lake,Lunar Lake,,,Connectivity,0.1885,2-High
2025,,"[Lenovo-DT][Huaqin][Yoga9][PTL/BE211@2230/320Mhz] After the OOBE process, play the video, connect the Bluetooth speaker, and output the audio through the Bluetooth speaker. The video will have lagging issues. RF: 50/100 uut",BT,Panther Lake,,Panther Lake,High,Connectivity,0.1939,2-High
2025,,[NEC][LCFC][WCL][Yukimura][BE211/BE213]WLAN show YB with Error Code 10 after install WCL BKC driver_99.0.99.10 with ES2 Sample. FR: 100%,WiFi,Wildcat Lake,,Wildcat Lake,Critical,YB/Lost,0.1401,1-Critical
2025,,[Lenovo][Poseidon][SIT][PTL/BE211][25H2]BT headset mic not work(100%),BT,Panther Lake,,Panther Lake,High,Connectivity,0.2285,2-High
