issue_year,jira_id,jira_is_sw_change,ips_title,technology,platform,jira_platform,ips_platform,ips_priority,deduced_issue_category,category_confidence,jira_exposure
2025,BT-379890,false,"[Lenovo-IdeaPad][Shangri-la/YogaS990/LNL/FmP2][USB][25H2]BT audio playback failed  ""Format Not Supported""",BT,Lunar Lake,Lunar Lake,,,Connectivity,0.2079,1-Critical
2025,,false,"[Lenovo][LunarLake][BE201][25H2][100%][ICPS4.0]Memory leak on IntelConnect.exe process, memory can not free",Other,Lunar Lake,,Lunar Lake,High,Connectivity,0.1441,2-High
2025,,false,[Lenovo_ideaPad][Compal][S5x0-14 Pro ][ARL][AX203]Ping test failed,WiFi,Arrow Lake-H,,Arrow Lake-H,High,UEFI,0.1195,2-High
2025,WIFI-741227,false,"[Lenovo ldeaPad/Consumer][LCFC][LNL][BE201][ThinkBook Plus G6]Alway occurr 5002/5010 error when doing S4/FB Stress test, FR: 5/5Units, 100/100Cycles.",WiFi,Lunar Lake,Lunar Lake,Lunar Lake,Low,YB/Lost,0.139,2-High
2025,WIFI-742021,false,"[Lenovo][Huaqin][S511_14_16][PTL][Win11_25H2][pre SIT][BE213]UUT appear BSOD 0x9F when reboot(1/2 UUTs, 1/20 Cycles)",WiFi,Panther Lake,Panther Lake,Panther Lake,High,BSOD,0.1999,2-High
2025,CIE-8377,true,[Lenovo][ICPS 4] Memory leakage of ICPS_UI process during long run testing,Other,Agnostic,Agnostic,,,ICPS,0.1539,2-High
2025,CIE-8398,true,[Lenovo][ICPS4/5] The RNIdle task remains in Task Scheduler after ICPS uninstallation,Other,Agnostic,Agnostic,,,ICPS,0.2334,2-High
2025,CIE-8379,true,[Lenovo][ICPS 4] Memory leakage of ICNS process during long run testing,Other,Agnostic,Agnostic,,,ICPS,0.1539,2-High
2025,,false,"[Lenovo ldeaPad/Consumer][LCFC][LNL][BE201][ThinkBook Plus G6]BT occurred YB when doing S4/FB Stress, 9/20units, 13/4000cycles",BT,Lunar Lake,,Lunar Lake,High,YB/Lost,0.179,2-High
2025,,false,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]ICPS Scheduled Task RNIdle left over after uninstallation,Other,Lunar Lake,,Lunar Lake,High,ICPS,0.1969,2-High
2025,CIE-9438,true,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]Critical and High vulnerabilities on SQLITE3 v3.42.0,Other,Lunar Lake,Lunar Lake,Lunar Lake,High,Performance,0.1306,2-High
2025,BT-380947,true,[MSFT DMA Issue] [Lenovo_IdeaPad/LCFC][CSLP][S511-16pro/PTL 12Xe/ BE211][25H2]BT YB observed with error code 31 during Wi-Fi test -WdfDmaEnblerCreate failed: C0000001,BT,Panther Lake,Panther Lake,,,YB/Lost,0.1516,1-Critical
2025,WIFI-746160,true,"[Lenovo ldeaPad/Consumer][LCFC][ARL-HX][BE200][Legion Pro 7 16IAX10H]Intel BE200 WLAN units do not display Wi-Fi7 mode after switching from 802.11ax to Wi-Fi7 when connect to 6GHz.(F/R:2/2 units,10/10 cycles)",WiFi,Arrow Lake-Hx,Arrow Lake-Hx,Arrow Lake-H,High,Connectivity,0.1226,2-High
2025,,false,[Lenovo ThinkPad/Commercial][LCFC][LNL][BE201][Thames/Mersey-2] 25H2 FVT1.01:System occurred BSOD 0x101( No dump file; Stop Code: CLOCK_WATCHDOG_TIMEOUT ) when connect Wi-Fi during desktop,WiFi,Lunar Lake,,Lunar Lake,High,BSOD,0.2194,2-High
2025,WIFI-755327,false,"[Lenovo ThinkPad/Commercial][LCFC][LNL][BE201][Thames-2 LNL/Mersey2-LNL] Field issue report of WLAN fail to start, 3 customers, 3 Thames, and 7 Mersey",WiFi,Lunar Lake,Lunar Lake,Lunar Lake,High,Connectivity,0.102,1-Critical
2025,,false,[Lenovo][Compal][PTL][BE213][Yoga AIO 27IPH11] Intel Bluetooth Device displays yellow bang when running STPM_HBS.,BT,Panther Lake,,Panther Lake,Medium,Connectivity,0.1573,3-Medium
2025,CIE-8486,true,[ICPS] The text does not wrap to fit the window size in Bluetooth page,Other,Agnostic,Agnostic,,,ICPS,0.2633,3-Medium
2025,WIFI-743376,false,[ThinkPad][Curie-2][ARL-U][FmP2] WLAN YB during MFG testing,WiFi,Arrow Lake-U,Arrow Lake-U,Arrow Lake-U,High,YB/Lost,0.1867,2-High
2025,BT-386313,false,[Lenovo-ThinkPad_Japan][LunarLake][BE201_PCI][Thames2_Mersey2] Google Pixel Buds Pro 2 LE Audio connection and Initial pairing issue,BT,Panther Lake,Panther Lake,Lunar Lake,Medium,Connectivity,0.2563,2-High
2025,,false,[Lenovo_IdeaPad][Yoga 9 2-in-1 14ILL10][LCFC][LNL][24H2][BE201_PCI]Intel(R) Wireless Bluetooth(R) lost during S4 Stress,BT,Lunar Lake,,Lunar Lake,High,YB/Lost,0.2332,2-High
2025,WIFI-755906,false,[lenovo_arlhx_aster]BE200 YB after S4 resume,WiFi,Arrow Lake-Hx,Arrow Lake-Hx,Arrow Lake-Hx,High,YB/Lost,0.2593,2-High
2025,,false,"[Lenovo-DT][Huaqin][Yoga9][PTL] UUT appears (BE211)WiFi/BT Device lost, event log error code is 5055, when idle or when refreshing the WiFi list.(FR: 2/4 unit ,20/40cycles)",WiFi,Panther Lake,,Panther Lake,High,YB/Lost,0.1832,2-High
2025,,false,Intel_Tools_Installer failure installation when the battery level is 30%,Other,Arrow Lake-U,,Arrow Lake-U,High,Connectivity,0.1208,2-High
2025,WIFI-746328,false,[Lenovo][LCFC][Daisy][ARL][FmP][0x20100508] BE201 re-enumeration & PLDR  after S0i3 at 0 degree C Test upon SBHWFW02424_23.160.1.2G HF,WiFi,Arrow Lake-U,Arrow Lake-U,,,Connectivity,0.0924,2-High
2025,,false,[HQ][PTL][BE211][AIO] UUT appears BSOD (0X7e) point to ibtpci.sys when enter OS,BT,Panther Lake,,Panther Lake,Medium,BSOD,0.2298,3-Medium
2025,,false,[Lenovo][Kailash][PTL/BE211][25H2]Bluetooth YB while doing MS/WB Stress test,BT,Panther Lake,,Panther Lake,High,YB/Lost,0.1611,2-High
2025,,false,"[Lenovo-DT][Huaqin][Yoga9][PTL] UUT appears BSOD (0X7e) under OS, pointing to (BE211) ibtpci.sys. (FR: 1/3 unit, 1/30 cycles)",BT,Panther Lake,,Panther Lake,Medium,BSOD,0.2003,3-Medium
2025,,false,[Lenovo][Kailash][PTL/BE211][25H2]Bluetooth disconnected when play audio,BT,Panther Lake,,Panther Lake,High,Connectivity,0.2165,2-High
2025,,false,"[Lenovo Consumer][HQ][PTL][BE211][Yoga AIO 32IPH11]UUT appears WiFi BT card missing, eventvwr log error code 5055, when idle or when refreshing the WiFi list.(FR: 2/4 unit ,20/40cycles)",WiFi,Panther Lake,,Panther Lake,High,Connectivity,0.129,2-High
2025,,false,[lenovo_arlh_daisy]BE201 PLDR happens after s0i3 at 0 degree,WiFi,Arrow Lake-U,,Arrow Lake-U,High,Performance,0.1001,2-High
2025,,false,[Lenovo ThinkPad Japan][LCFC][ARL][BE201][Daisy][USB] Intel BE201 Bluetooth occur BSOD 0x9F when Runin test with CGTT-TATSTRESS-180MINS.,BT,Arrow Lake-H,,Arrow Lake-H,High,BSOD,0.23,2-High
2025,CIE-8574,false,[Lenovo][LunarLake][ICPS] RNIdle task is not working as expected during Lenovo power testing,Other,Agnostic,Agnostic,,,ICPS,0.1406,2-High
2025,,false,[lenovo_arlh_daisy]BE201 device lost when doing s0i3 resume test,WiFi,Arrow Lake-U,,Arrow Lake-U,Critical,YB/Lost,0.23,1-Critical
2025,,false,[Lenovo NEC/Consumer][LCFC][ARL-HU][BE200][Lugia-DR] The speed of the Wlan 5G band will decrease after waking up from RS when test wh,WiFi,Arrow Lake-U,,Arrow Lake-U,High,Sensing,0.129,2-High
2025,,false,[Lenovo][Kailash][PTL/BE211][25H2]wifi showed asserts & cannot connect AP in awhile,WiFi,Panther Lake,,Panther Lake,High,Connectivity,0.121,2-High
2025,WIFI-749263,false,[Lenovo][Kailash][PTL/BE211][25H2]wifi cannot connect with MLO with wpa2/wpa3,WiFi,Panther Lake,Panther Lake,Panther Lake,Medium,Connectivity,0.1244,2-High
2025,,false,[Lenovo][Compal]PTL][BE211_2230][ideapad S5P]Factory build stress test - Burnin/3D Mark test BT YB,BT,Panther Lake,,Panther Lake,High,YB/Lost,0.1729,2-High
2025,WIFI-749284,false,[Lenovo_IdeaPad/LCFC][CSLP][S511-16pro/PTL 12Xe/ BE211][25H2]BT YB observed  following 0x505 TOP assert,WiFi,Panther Lake,Panther Lake,,,YB/Lost,0.1866,1-Critical
2025,,false,[Lenovo IdeaPad/Consumer][HuaQin][PTL][BE213][S511_14_16]BE213 Sartable set fail with Ant tool,Other,Panther Lake,,Panther Lake,High,Performance,0.1401,2-High
2025,,false,"[Lenovo][Huaqin][S511_14_16][PTL][Win11_25H2][pre SIT][BE213]High CPU utilization (10-15%) in idle S0 state, exceeding spec limit (<5%)(F/R: 2/5 UUTs, 2/5 Cycles)",BT,Panther Lake,,Panther Lake,High,Connectivity,0.1673,2-High
2025,,false,Wi-Fi adapter failed to send data within the expected time,WiFi,Rocket Lake,,Rocket Lake,Medium,Sensing,0.1272,3-Medium
2025,WIFI-753344,false,"[Lenovo NEC/Consumer][LCFC][ARL-HU][BE200][Lugia-DR] The WLAN transmission rate varies greatly between AC and DC modes.FR: 2/2Units, 8/8Cycles",WiFi,Arrow Lake-U,Arrow Lake-U,Arrow Lake-U,Critical,Connectivity,0.1198,1-Critical
2025,WIFI-750602,true,[Lenovo][Kailash][PTL/BE211][25H2]wifi cannot search & connect specific AP,WiFi,Panther Lake,Panther Lake,Panther Lake,High,Connectivity,0.1293,1-Critical
2025,,false,"[Lenovo ldeaPad][LCFC][PTL 12Xe][CSLP][S511-16pro][25H2][FVT][BE211]SystemEvent log show error ID_5 after connect the BT MS&KB&Hedset devices, FR: 1/1Unit, 3/3Cycles",BT,Panther Lake,,Panther Lake,High,Connectivity,0.2204,2-High
2025,,false,[Lenovo][LunarLake][BE201][25H2][100%][ICPS4.0/5.0]ICPS cannot restore default settings through the reset button,Other,Lunar Lake,,Lunar Lake,Medium,ICPS,0.188,3-Medium
2025,BT-386293,false,"[Lenovo ldeaPad][LCFC][PTL 12Xe][CSLP][S511-16pro][25H2][FVT][BE211]BSOD_0*1E after resume from MS, 1/2units, 1/10cycles",BT,Panther Lake,Panther Lake,Panther Lake,High,Connectivity,0.1956,2-High
2025,WOT-64944,false,[Lenovo][compal][PTL-P][BE201][Kailash] BE211 cant connect to WiFi AP in OWE mode,Other,Panther Lake,Panther Lake,Panther Lake,High,Connectivity,0.122,2-High
2025,WIFI-750615,false,[Lenovo][Compal][Legion 5 15IPH11 - Y511][PTL/BE213][Win11 24H2][0x21100505] Intel WLAN card shows device YB during connection process or doing S4,WiFi,Panther Lake,Panther Lake,,,YB/Lost,0.1629,2-High
2025,CIE-8706,true,[Lenovo][LunarLake][BE201][25H2][100%][ICPS4.0]ICPS cant start automatically when device is powered on from S5,Other,Lunar Lake,Lunar Lake,Lunar Lake,Medium,ICPS,0.1405,3-Medium
2025,,false,[Lenovo][Kailash][PTL/BE211][25H2]wifi tx stuck & ping timeout when doing ms test,WiFi,Panther Lake,,Panther Lake,High,Connectivity,0.0989,2-High
2025,WIFI-751930,false,[Lenovo][Huaqin][C711_1416][PTL][Win_25H2][SIT][BE213_QS] The WLNA/BT lost and have event ID 5002 duing CB stress test(F/R: 3/10 UUTs; 3/3000 Cycles),WiFi,Panther Lake,Panther Lake,Panther Lake,High,YB/Lost,0.1818,1-Critical
2025,BT-389629,false,[Lenovo][Kailash][PTL/BE211][25H2]Bluetooth connect too low,BT,Panther Lake,Panther Lake,Panther Lake,Medium,Connectivity,0.202,2-High
2025,,false,[Lenovo/Consumer][HQ][PTL-H] [BE211\BE213] [C711][EVT][Layout][#2],WiFi,Panther Lake,,Panther Lake,High,Connectivity,0.1319,2-High
2025,WIFI-753253,false,[Lenovo][LCFC][S311][PTL/BE213][Win11 24H2]HW violation and URM SW solution request,WiFi,Panther Lake,Panther Lake,,,Power Consumption,0.2728,2-High
2025,WOT-65178,true,[Lenovo ldeaPad][LCFC][PTL 12Xe][CSLP][S511-16pro][25H2][FVT][BE211]Noise Channel Power with BE211 is 7db higher than BE201 (measured by NDT Tool),Other,Panther Lake,Panther Lake,,,Connectivity,0.1283,2-High
2025,,false,"[Lenovo][Compal]PTL][BE211_2230][ideapad S5P]stress CB unit show black screen , force shutdown event log show bugcheck 0x9f",WiFi,Panther Lake,,Panther Lake,High,YB/Lost,0.1317,2-High
2025,CIE-8794,true,[ICPS4] BT page is still visible with Lenovo builds (Idea and ThinkPad),Other,Agnostic,Agnostic,,,Connectivity,0.1397,1-Critical
2025,CIE-8832,true,[ICPS4/5] ICPS cannot be launched for up to one hour after completing OOBE if the service is not running,Other,Agnostic,Agnostic,,,ICPS,0.1751,1-Critical
2025,WIFI-754826,false,CLONE - [Lenovo][Thinkpad-JP][Field_issue][RPL][AX211][T14 G4]Enterprise (ByteDance) end-user can not visit internet issue suddenly,WiFi,Raptor Lake Client Platforms,Raptor Lake Client Platforms,,,Connectivity,0.1409,2-High
2025,,false,[lenovo_lnl_thames2] The wifi device show yellow bang or lose under OS.,WiFi,Lunar Lake,,Lunar Lake,High,YB/Lost,0.1352,2-High
2025,,false,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]ICPS cant be launched right after OOBE,Other,Lunar Lake,,Lunar Lake,High,ICPS,0.174,2-High
2025,,false,[Lenovo IdeaPad/Consumer][HuaQin][PTL][BE213][S511_14_16]BE213 of ES2 havent Ethernet 5G  share hotsport function,WiFi,Panther Lake,,Panther Lake,High,Performance,0.151,2-High
2025,,false,[Lenovo][Poseidon][PTL/BE211][25H2]Event log shows Netwnw18 5005 & 5002 error,WiFi,Panther Lake,,Panther Lake,High,YB/Lost,0.1303,2-High
2025,,false,"[Lenovo][PantherLake][BE211][25H2][4/1210][ICPS5.0]Application Error with EventID 1000 ""IntelConnectivityNetworkService.exe"" found in longrun restart test",Other,Panther Lake,,Panther Lake,Medium,Connectivity,0.1068,3-Medium
2025,,false,[Lenovo][Poseidon][PTL/BE211][25H2]Bluetooth device lost during WB Stress test,BT,Panther Lake,,Panther Lake,High,YB/Lost,0.1905,2-High
2025,,false,"[Lenovo][Poseidon][PTL/BE211][25H2]After pairing the Bluetooth headset, the sound output  takes about 15 seconds to switch to the headset.",BT,Panther Lake,,Panther Lake,High,Connectivity,0.2585,2-High
2025,,false,[Curie-2] WLAN YB during MFG run-in SOVP process,WiFi,Arrow Lake-U,,Arrow Lake-U,High,YB/Lost,0.21,2-High
2025,WIFI-758005,false,"[2025_August_Cadence][Oak Gen1 intel][BIOS][GM2.0/GM8.0][Win11 24H2/Win10 22H2][LR]The EUT occur Blackscreen W/o Backlight(debug code:FC5A) during AC S4 longrun test with LongRunATS_AOAC_v5.2 tool.(FR:2/20 units,2/3826 total trials)",WiFi,Raptor Lake Client Platforms,Raptor Lake Client Platforms,Raptor Lake Client Platforms,Critical,Performance,0.0958,2-High
2025,,false,"[Lenovo][Poseidon][FVT][PTL/BE211][25H2]The SW/HW Drips < 90% (Intel(R) Wi-Fi 7 BE211 320MHz (\_SB.PC00.CNVW)) when running Stress-MS.(F/R:26/40units,142/5000cycles)",WiFi,Panther Lake,,Panther Lake,High,Power Consumption,0.2844,2-High
2025,,false,[Lenovo][Compal]PTL][BE211_2230][ideapad S5P],BT,Panther Lake,,Panther Lake,Low,Connectivity,0.2168,4-Low
2025,,false,"[Lenovo][Huaqin][Intel PTL][BE213][2230][LOQ L311-15][FVT]Layout[#1]CNVI 2 & CNVI 3 DSN & BRD checks , and CNVI 3 Signal Simulation",WiFi,Panther Lake,,Panther Lake,High,Performance,0.1307,2-High
2025,BT-390980,true,"[Lenovo ldeaPad][LCFC][PTL 12Xe][CSLP][S511-16pro][25H2][FVT][BE211]APT Timeout issue observed due to missing LLCP Ping Request when multiple BT devices are connected., FR: 1/1Unit, 3/3Cycles",BT,Panther Lake,Panther Lake,,,Connectivity,0.1905,3-Medium
2025,WIFI-758082,false,[Lenovo][Kailash][PTL/BE211][25H2]wifi suddenly disconnected during MS,WiFi,Panther Lake,Panther Lake,Panther Lake,High,Connectivity,0.1034,2-High
2025,,false,"[Lenovo][Huaqin][Intel PTL][BE211][2230][LOQ L311-15][FVT]Layout[#1]CNVI 2 & CNVI 3 DSN & BRD checks , and CNVI 3 Signal Simulation",WiFi,Panther Lake,,Panther Lake,High,Connectivity,0.1298,2-High
2025,,false,"[Lenovo][Poseidon][FVT][PTL/BE211][25H2]Playerfab HDCP video will lag for 5S when disconnecting miracast by turning off wifi.(F/R:2/2units,8/8cycles)",WiFi,Panther Lake,,Panther Lake,High,P2P,0.1659,2-High
2025,,false,[Lenovo][Compal]PTL][BE211_2230][ideapad S5P]Use BT Speaker adjust system volume show mute,BT,Panther Lake,,Panther Lake,Low,Connectivity,0.1885,4-Low
2025,,false,"[Lenovo][Kailash][PTL/BE211][25H2]BT/WIFI LOST,CANNOT BE RECOVERED",WiFi,Panther Lake,,Panther Lake,High,Connectivity,0.1566,2-High
2025,CIE-8909,true,"[ICPS5][PTL] Wrong Chinese translation of ""recommendation preferences"" in Advanced Setting",Other,Agnostic,Agnostic,,,Connectivity,0.1105,2-High
2025,CIE-8905,true,"[Lenovo][PTL] When end user use very long name for BT device, the menu will be out of screen",Other,Agnostic,Agnostic,,,Connectivity,0.1351,3-Medium
2025,,false,[Lenovo][Kailash][PTL/BE211][25H2]Bluetooth mouse lag at cpu heavy loading + DC  mode,BT,Panther Lake,,Panther Lake,High,Connectivity,0.1858,2-High
2025,,false,[Lenovo][Aster][ARL-HX][GaP2] Due to WiFi 5055 event happens then BE200 BT device lost during S4 stress test,WiFi,Arrow Lake-Hx,,Arrow Lake-Hx,Critical,YB/Lost,0.2759,1-Critical
2025,,false,"[Lenovo][Compal][PTL][BE211_1216][Yoga_Slim 7 14IPH11]Volume OSD cant change 6 to 0 when connect BT speaker. (F/R: 2/2u, 4/4c)",BT,Panther Lake,,Panther Lake,High,Connectivity,0.1734,2-High
2025,CIE-8915,true,"[Lenovo][ICPS5] Edit the Bluetooth device name without saving in Dark theme, switch to Light theme, and the text becomes invisible",Other,Agnostic,Agnostic,,,Connectivity,0.1461,3-Medium
2025,CIE-8919,false,[Lenovo][ICPS]Dark/Light mode change lead to BT device name invisible,Other,Lunar Lake,Lunar Lake,,,ICPS,0.1791,3-Medium
2025,,false,[Lenovo-Ideapad][Shangri-la][LNL][25H2] BT mic cant work,BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.2,2-High
2025,WIFI-759476,true,[Lenovo-Ideapad][YOGA9P 16][PTL][25H2] WIFI YB after idle with FVT build,WiFi,Panther Lake,Panther Lake,Panther Lake,Critical,YB/Lost,0.1565,1-Critical
2025,,false,[Lenovo-Ideapad][YOGA9P 16][PTL][25H2] BT YB after idle with FVT build,BT,Panther Lake,,Panther Lake,Critical,Connectivity,0.1853,1-Critical
2025,,false,[Lenovo][wistron][GEN4_AX201][ADL]Intel AX201 WiFi Roaming Issue with Windows Cu,WiFi,Alder Lake,,Alder Lake,High,Performance,0.1302,2-High
2025,,false,[Lenovo][Kailash][PTL/BE211][25H2]HW/Sw drips 0% caused by Bluetooth 10%,BT,Panther Lake,,Panther Lake,High,Power Consumption,0.2359,2-High
2025,WIFI-760088,false,[Lenovo][Kailash][PTL/BE211][25H2]Recoverable Assert 0x19a9 frequently occurred when AP was connected and idle.,WiFi,Panther Lake,Panther Lake,,,Connectivity,0.1157,2-High
2025,,false,(Copy Of 00963307) [ADL][lenovo_thinkpad-JP][AX211][X13GEN3]ThinkPad X13 Gen3--The disconnection was caused by timeouts,WiFi,Alder Lake,,Alder Lake,Critical,P2P,0.1286,1-Critical
2025,,false,[Lenovo][Poseidon][FVT][PTL/BE211][25H2]BT mouse can not auto connect after reboot,BT,Panther Lake,,Panther Lake,High,Connectivity,0.2346,2-High
2025,,false,[Lenovo][Compal]PTL][BE211_2230][ideapad S5P]Intel Connectivity Performance Suite cant launch,Other,Panther Lake,,Panther Lake,Low,Connectivity,0.136,4-Low
2025,,false,"[Lenovo][Poseidon][FVT][PTL/BE211][25H2] The result show fail when running Stress-WiFi Ping (Reboot) test.(F/R:7/40units,10/4000cycles)",WiFi,Panther Lake,,Panther Lake,High,Connectivity,0.1212,2-High
2025,,false,"[Lenovo][Poseidon][FVT][PTL/BE211][25H2] The result show fail when running Stress-WiFi Ping (MS) test.(F/R:3/40units,84/2800cycles)",WiFi,Panther Lake,,Panther Lake,High,Connectivity,0.1124,2-High
2025,,false,Intel BE200 2.4/5G have Pulse Power,WiFi,Meteor Lake,,Meteor Lake,Critical,P2P,0.0963,1-Critical
2025,,false,[Lenovo][compal][ARL][BE201][Kailash]System ping test fail during run Wi-Fi MS,WiFi,Arrow Lake-H,,Arrow Lake-H,High,Sensing,0.1042,2-High
2025,,false,[Lenovo][Thinkpad-JP][LNL][BE201][T14S GEN6] BT LE Headset no sound output during video call by Teams/zoom.,BT,Lunar Lake,,Lunar Lake,High,Connectivity,0.2482,2-High
2025,,,[Lenovo][Compal][ldeaPad 5 2-in-1 IPH11][BE213][FVT1]System no sound form BT earbuds and device manager show ?Intel(R) Bluetooth PCI,BT,Panther Lake,,Panther Lake,,Connectivity,0.2003,(missing)
2025,WOT-65771,true,[WRT][Lenovo JP][ASUS] IntelUefiCnvBtPpagSupport can not be decoded when revision is 2.,Other,Panther Lake,Panther Lake,,,Connectivity,0.1664,2-High
2025,,false,[Lenovo AIO TCX][Compall[PTL-HI[BE211]Intel BT device show YB.,BT,Panther Lake,,Panther Lake,High,YB/Lost,0.2311,2-High
2025,,false,[lenovo_ptl_peach]BE211 BT swift pair not wotking,BT,Panther Lake,,Panther Lake,Medium,Connectivity,0.2874,3-Medium
2025,,false,[Lenovo AIO_TCX][Compal][PTL-H][BE211]WLAN device will show YB and cant search.,WiFi,Panther Lake,,Panther Lake,High,YB/Lost,0.1863,2-High
2025,,false,[Lenovo ldeaPad][LCFC][PTL 12Xe/4Xe][CSLP][S511-16pro][25H2][FVT][BE211/BE201]Stress_MS_SW drips is under 90%(relate to Intel Wifi7 BE201/BE211 ) when run MS test 10min with wifi connect (F/R:9/30units ),WiFi,Panther Lake,,Panther Lake,High,Sensing,0.0983,2-High
2025,CIE-9112,false,[Lenovo][ICPS] ICPS related Registry keys are not deleted after ICPS SW uninstallation,Other,Agnostic,Agnostic,,,ICPS,0.3259,2-High
2025,CIE-9121,true,[Lenovo][LunarLake][BE201][24H2][100%][ICPS5.0]C17HF Lenovo Layout cant connect WIFI AP through ICPS UI after input passcode,Other,Arrow Lake-U,Arrow Lake-U,,,ICPS,0.1388,1-Critical
2025,,false,[Lenovo][LunarLake][BE201][24H2][100%][ICPS5.0]There is no response after clicking JOIN when select an AP to connect in ICPS UI,Other,Lunar Lake,,Lunar Lake,High,ICPS,0.1397,2-High
2025,CIE-9141,true,[Lenovo][PantherLake][BE211][25H2][100%][ICPS5.0]Logitech K780 BT keyboard cant be listed in ICPS Bluetooth UI,Other,Panther Lake,Panther Lake,Panther Lake,Medium,ICPS,0.1586,2-High
2025,CIE-9168,true,[Lenovo][LunarLake][BE201][24H2][80%][ICPS5.0]ICPS will crash when switch Light/Dark mode after editing BT device name,Other,Lunar Lake,Lunar Lake,Lunar Lake,High,ICPS,0.1694,2-High
2025,WIFI-768485,false,[Lenovo-IdeaPad][wistron][Field_issue][Enterprise-Network][Jasper Lake][AX201][500W GEN4]WiFi show no internet after Roaming in the school.,WiFi,Jasper Lake,Jasper Lake,Jasper Lake,High,Connectivity,0.139,2-High
2025,,false,"[Lenovo][Thinkpad-CN][ARL][AX211][E14gen7]  [Win11 24H2]The EUT has presented YB during longrun_AC-S0i3 with  LongRunATS_AOAC_v5.2(FR:1/15 tunits,1/3000 trails)",WiFi,Arrow Lake,,Arrow Lake,Low,YB/Lost,0.1316,4-Low
2025,,false,BSOD DRIVER_POWER_STATE_FAILURE(0x9F) encountered during Windows Update[1/4 tota,WiFi,Arrow Lake,,Arrow Lake,Medium,BSOD,0.6168,3-Medium
2025,,false,[Lenovo][LunarLake][BE201][24H2][100%][ICPS4.0]Registry keys left over after ICPS uninstallation,Other,Lunar Lake,,Lunar Lake,Medium,ICPS,0.1969,3-Medium
2025,CIE-9162,true,[Lenovo-Ideapad][Y9 GenX][ARL][24H2][Killer4][C18] Prioritization Engine - Applications Tab still allows you to use Priority 0,Other,Arrow Lake-Hx,Arrow Lake-Hx,,,Connectivity,0.1099,2-High
